"province_code","candidate_name_eng","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner"
"23","Muhammad Naiem Qala‐e‐Nawi","Male","No",2688,2727,"No","No"
"23","Abdul Wasi Sulat Mahzun","Male","No",2411,2421,"No","No"
"23","Zia-u-din Khan","Male","No",2256,2235,"No","No"
"23","Dost Muhammad Azizyar","Male","No",2172,2170,"No","No"
"23","Ahmad Shah Burhani","Male","No",2084,2114,"No","No"
"23"," Safia Aymaq","Female","No",2003,2003,"Yes","Yes"
"23","wakil azeta rafat","Female","Yes",1955,1960,"No","No"
"23","Sayed Muhammad Nadir Hatami","Male","No",1427,1419,"No","No"
"23","Abdul Latif Jan","Male","No",1350,1334,"No","No"
"23"," Hajji Abdul Aziz Achikzai","Male","No",1278,1278,"No","No"
"23","Khateeb Maulawi Muhammad Ibrahim","Male","No",1271,1272,"No","No"
"23","Hajji Muhtarama  Habibi","Female","No",1139,1143,"No","No"
"23","Dr. Zabihullah Hakemi","Male","No",1115,1117,"No","No"
"23"," Sayed Abdul Karim Nasrat","Male","No",1114,1114,"No","No"
"23"," Hajji Maulawi Abdul Rahim Taukuli","Male","No",1087,1066,"No","No"
"23","Malalay Jahesh","Female","No",946,946,"No","No"
"23","Amir Muhammad","Male","No",935,936,"No","No"
"23","Hajji Mualim Ghulam Sakhi","Male","No",923,916,"No","No"
"23","Hajji Muhammad Rangeen Mushkwani","Male","No",858,859,"No","No"
"23"," Muhammad Zahir Shah Asmat","Male","No",698,467,"No","No"
"23","Hajji Muhammad Aziz Omarzai","Male","No",653,686,"No","No"
"23","Dr. Abdul Baqi Zhubal","Male","No",628,629,"No","No"
"23","Zemaray Mushkwani","Male","No",523,524,"No","No"
"23","Hajji Lala Jan","Male","No",420,421,"No","No"
"23","Mualim Abdul Ahad","Male","No",164,164,"No","No"
"23","Mullah Malang","Male","Yes",135,135,"No","No"
"23","Alhaj Qari Duwlat Muhammad Usmani","Male","No",132,132,"No","No"
"23"," Arbab Esa Khan Zamanzai","Male","No",86,84,"No","No"
"23"," Habibullah Milatyar","Male","No",67,68,"No","No"
"23","Dr. Muazam Seddiqi","Male","No",25,25,"No","No"
"23","Alhaj Maulawi Muhammad Asif Ghareeb Yar","Male","No",0,50,"No","No"
"24","Ghulam Farooq Majroh","Male","No",9524,10222,"Yes","Yes"
"24","Qazi Nazer Ahmad Hanafi","Male","Yes",8716,8931,"Yes","Yes"
"24","Ahmad Bihzad","Male","Yes",7733,7757,"Yes","Yes"
"24","Hajji Ghulam Farooq Nazari","Male","No",7346,7740,"Yes","Yes"
"24","Ahmad Farhad Majedi","Male","No",7005,7260,"Yes","Yes"
"24","Muhammad Reza Khushak Watan Dost","Male","No",6961,6966,"Yes","Yes"
"24","Hajji Muhammad Arif Tayeb","Male","Yes",6106,6047,"No","Yes"
"24","Hajji Khalil Ahmad Shahed Zada","Male","No",6048,6095,"Yes","Yes"
"24","Abdul Hadi Jamshedi","Male","Yes",5689,5725,"No","Yes"
"24","Dr. Muhammad Salih Saljoqi","Male","Yes",5577,5588,"No","Yes"
"24","Alhaj Eng. Monawar Shah Bahaduri","Male","No",5430,5485,"No","Yes"
"24","Alhaj Muhammad Rafiq Shaheer","Male","No",5347,5374,"No","Yes"
"24","Hajji Abdul Latif Haroni","Male","No",5250,5265,"No","No"
"24","Hajji Maulawi Ghulam Nabi Karimi Baloch","Male","No",5201,5323,"No","No"
"24","Muhammad Nasir Atayee","Male","No",5150,5153,"No","No"
"24","Alhaj Sayed Abdullah Sherzadi","Male","No",5055,5075,"No","No"
"24","Ahmad Ali Jebraiely","Male","No",4915,4930,"No","No"
"24","Shiakh Muhammad Musa Rezayee","Male","No",4817,4805,"No","No"
"24","Eng. Farooq Samandar","Male","No",4432,4465,"No","No"
"24","Aqa Malang Burani","Male","No",4322,4309,"No","No"
"24","Alhaj Wakel Zaren Zaren","Male","Yes",4275,4322,"No","No"
"24","Hajji Zulamay Ishaqzai","Male","No",4100,4119,"No","No"
"24","Nahid Ahamdi Farid","Female","No",4042,4064,"Yes","Yes"
"24","Shanaz Hemati","Female","Yes",3961,3972,"Yes","Yes"
"24","Hajji Muhammad Dawoud Noorzaie","Male","No",3914,3913,"No","No"
"24","Ahmad Shah Shahrukhi","Male","No",3781,3826,"No","No"
"24","Hajji Muhammad Arif Gudam Dar","Male","No",3691,3709,"No","No"
"24","Alhaj Eng. Muhammad Nasir Muhtaseb Zada","Male","No",3635,3789,"No","No"
"24","Hajji Mahmud Khan Alizayee","Male","No",3542,3543,"No","No"
"24","Ustad Mirwais Ayubi","Male","No",3541,3544,"No","No"
"24","Hajji Wahedullah Seddiqi","Male","No",3507,3565,"No","No"
"24","Najeeb Ahmad Jamshidi","Male","No",3126,3288,"No","No"
"24","Puhanyar Dr. Muhamad Omar Samim","Male","No",3084,3093,"No","No"
"24","Sayed Ibrahim Emad","Male","No",2848,3072,"No","No"
"24","Sofi Sediq","Male","No",2818,2819,"No","No"
"24","Hajji Maulawi Gull Ahmad","Male","Yes",2744,2744,"No","No"
"24","Ghulam Ali Zari Haqjo","Male","No",2678,2672,"No","No"
"24","Gull Ahmad Akbari","Male","No",2560,2606,"No","No"
"24","Muhammad Ibrahim Furuzish","Male","No",2467,2489,"No","No"
"24","Hafizullah Azizi","Male","No",2381,2387,"No","No"
"24","Alhaj Dr. Ghulam Ahmad Danish","Male","No",2311,2312,"No","No"
"24","Maulana Abdul Hamid Noorzai","Male","No",2253,2255,"No","No"
"24","Hajji Muhammad Sharif Azim","Male","No",2243,2261,"No","No"
"24","Hajji Janan Noorzayee","Male","No",2186,2182,"No","No"
"24","Ahmad Shah Noorzayee","Male","No",2162,2161,"No","No"
"24","Ali Ahmad Faizyar","Male","No",2140,2139,"No","No"
"24","Masooda Karukhi","Female","No",2092,2100,"Yes","Yes"
"24","Ustad Najla Dehqan Nazhad","Female","Yes",2041,2030,"Yes","Yes"
"24","Hajji Kamal-u-din Arab","Male","No",1995,2004,"No","No"
"24","Munshi Abdul Shokur","Male","No",1988,1986,"No","No"
"24","Colonel Aminullah Atrafi","Male","No",1975,1979,"No","No"
"24","Muhammad Yaqub Stanikzai","Male","No",1953,1955,"No","No"
"24","Hajji Ali Jan Mamnoon","Male","No",1893,1891,"No","No"
"24","Hajji Abdullah Baghdashti","Male","No",1825,1827,"No","No"
"24","Mir Arham","Male","No",1737,1743,"No","No"
"24","Dr. Muhammad Nasim Saha","Male","No",1731,1742,"No","No"
"24","Hajji Abdul Salam Qazi Zada","Male","Yes",1728,1729,"No","No"
"24","Abdullah Zarefi","Male","No",1710,1710,"No","No"
"24","Yasamin Barikzai","Female","No",1688,2001,"No","Yes"
"24","Multan Khan Noorzai","Male","No",1678,1687,"No","No"
"24","Hajji Hamid","Male","No",1558,1556,"No","No"
"24","Maulawi Abdul Ghani","Male","No",1558,1588,"No","No"
"24","Elaha Noorzaee","Female","No",1552,1572,"No","No"
"24","Sharifa Shuhab","Female","No",1548,1556,"No","No"
"24","Hajji Abdul Rahman Maulawi Zada","Male","No",1511,1513,"No","No"
"24","Dr. Abdul Rahim Sardar","Male","No",1482,1486,"No","No"
"24","Shams-u-din Homayoon Gharzai","Male","No",1448,1464,"No","No"
"24","Hajji Sheren Khan","Male","No",1445,1424,"No","No"
"24","Hajji Habibullah Alhabib","Male","No",1416,1415,"No","No"
"24","Nisar Ahmad Nadiri","Male","No",1398,1401,"No","No"
"24","Hajji Muhammad Mushfiq","Male","No",1362,1367,"No","No"
"24","Hajji Muhammad Ibrahim Kushki","Male","No",1354,1460,"No","No"
"24","Dr. Sadat Fatahi","Female","Yes",1334,1335,"No","No"
"24","Nazer Ahmad Reha","Male","No",1319,2035,"No","No"
"24","Mualim Hafizullah","Male","No",1264,1270,"No","No"
"24","Aziza Mahaki","Female","No",1194,1197,"No","No"
"24","Alhaj Sayed Osman Kulali","Male","No",1177,1177,"No","No"
"24","Wazir Ahmad Arsali","Male","No",1175,1165,"No","No"
"24","Atifa Mansori","Female","No",1150,1154,"No","No"
"24","Hajji Mualim Ghulam Rasol Burhani","Male","No",1135,1163,"No","No"
"24","Noor Ahamd Barzen Khatebi","Male","No",1103,1115,"No","No"
"24","Basir Beg Zad","Male","No",1094,1095,"No","No"
"24","Muhammad Naiem Ghayur","Male","No",1062,1119,"No","No"
"24","Muhammad Haroon Fushanji","Male","No",1062,1143,"No","No"
"24","Colonel Muhammad Israel","Male","No",959,967,"No","No"
"24","Hajji Ahmad Dawoud Haidari","Male","No",947,1006,"No","No"
"24","Dr. Noorullah Rashid Tahiri","Male","No",917,917,"No","No"
"24","Faiz Ahmad Noorzai","Male","No",904,907,"No","No"
"24","Colonel Hajji Muhammad Qasim Faqiri","Male","No",891,898,"No","No"
"24","Habibullah Habib","Male","No",863,863,"No","No"
"24","Eng. Muhammad Ayub Ghafori","Male","No",856,872,"No","No"
"24","Alhaj Khalifa Sayed Gull Cheshti","Male","No",852,852,"No","No"
"24","Abdullah Momini","Male","No",813,812,"No","No"
"24","Dr. Najeebullah","Male","No",805,815,"No","No"
"24","Abdul Ghani Rahmani Wardak","Male","No",759,770,"No","No"
"24","Dr. Zabihullah Azam","Male","No",749,787,"No","No"
"24","Qeida Afif Tawaien","Female","No",732,2025,"No","No"
"24","Basira Habib Noorzai","Female","No",732,731,"No","No"
"24","Dr. Aziz Ahamd","Male","No",726,726,"No","No"
"24","Farzana Mansori","Female","No",723,721,"No","No"
"24","Maulawi Shir Ahmad","Male","No",662,662,"No","No"
"24","Parween Shamsi","Female","No",652,654,"No","No"
"24","Ustad Abdul Samad Himati","Male","No",575,581,"No","No"
"24","Aziz Ahmad Pahlawan","Male","No",571,573,"No","No"
"24","Muhammad Zahir Sherzoy","Male","No",571,573,"No","No"
"24","Tahira Omar","Female","No",570,573,"No","No"
"24","Alhaj Dr. Basir Ahmad Basir Yar","Male","No",567,563,"No","No"
"24","Hajji Abdul Salam Alokozai","Male","No",537,538,"No","No"
"24","Nadia Salih","Female","No",521,524,"No","No"
"24","Alhaj Nematullah Azizi","Male","No",516,532,"No","No"
"24","Bakhti Aadeli","Female","No",495,495,"No","No"
"24","Alhaj Sayed Sarwar Muhsini","Male","No",479,479,"No","No"
"24","Farzana Ahmadi","Female","No",474,476,"No","No"
"24","Sayed Abas Rustami","Male","No",458,454,"No","No"
"24","Hujat ‐ul‐ Islam Ghulam Sakhi Misbah Hirati","Male","No",451,453,"No","No"
"24","Muhammad Rafi Malikzai","Male","No",450,455,"No","No"
"24","Safiullah Mujadidi","Male","No",445,446,"No","No"
"24","Ghulam Sakhi Afsari","Male","No",440,441,"No","No"
"24","Tahira Sajadi","Female","No",427,369,"No","No"
"24","Maulawi Lal Muhammad Temori","Male","No",423,426,"No","No"
"24","Muhammad Yusuf Wakel Zada","Male","No",393,393,"No","No"
"24","Mualim Muhammad Dawoud Qahestani","Male","No",371,371,"No","No"
"24","Ghulam Mahbub Talash","Male","No",360,356,"No","No"
"24","Ustad Yusufi","Female","No",360,362,"No","No"
"24","Alhaj Abdul Kareem Malang Hauz Karbasi","Male","No",353,353,"No","No"
"24","Hajji Muhammad Nasim Tukhi","Male","No",347,349,"No","No"
"24","Eng. Hameedullah Qaisani","Male","No",307,307,"No","No"
"24","Wakel Sayed Muhammad Rafiq Nadem","Male","No",306,307,"No","No"
"24","Baser Khan","Male","No",286,285,"No","No"
"24","Fauzia Gilani","Female","Yes",270,276,"No","No"
"24","Khangull Muhammadi","Male","No",245,245,"No","No"
"24","Hajeya Shamaiel Azizi","Female","No",229,231,"No","No"
"24","Ghulam Haidar Sarwari","Male","No",224,224,"No","No"
"24","Dr. Sayed Maroof Qazi Zada Ansari","Male","No",218,219,"No","No"
"24","Fatima Istanikzai Baloch","Female","No",218,217,"No","No"
"24","Muhammad Nasir Ahmad Yan","Male","No",172,172,"No","No"
"24","Abdul Baser","Male","No",128,133,"No","No"
"24","Eng. Mujtaba Sadiqi","Male","No",109,110,"No","No"
"24","Hajji Fakhari","Male","No",106,106,"No","No"
"24","Afzal Shah Door Andish","Male","No",76,83,"No","No"
"24","Abdul Hakeem Hashimi","Male","No",74,74,"No","No"
"24","Hajji Muhammad Ghaus Ahrari","Male","No",0,54,"No","No"
"24","Hajji Aziz Ahmad Nadim","Male","Yes",0,6131,"Yes","No"
"24","Sayed Muhammad Shafiq","Male","Yes",0,5536,"No","No"
"24","Muhammad Maroof Fazli","Male","No",0,7889,"Yes","No"
"24","Abdul Manan","Male","No",0,142,"No","No"
"24","Hajji Muhammad Halim Taraki","Male","No",0,4615,"No","No"
"24","Hajji Nisar Ahmad Faizi Ghoryani","Male","No",0,17906,"Yes","No"
"24","Alhaj Rahima Jami","Female","Yes",0,3290,"Yes","No"
"24","Alhaj Ghulam Qadir Akbar","Male","No",0,6099,"Yes","No"
"24","Ahmad Wahed Taheri","Male","Yes",0,6291,"Yes","No"
"25"," Ustad Humaira Ayubi","Female","No",3763,3735,"Yes","Yes"
"25","Samiullah Samim","Male","No",3690,3536,"Yes","Yes"
"25"," Hajji Mammor Mussa","Male","Yes",2642,2632,"Yes","Yes"
"25"," Abdul Sabor Khidmat ","Male","No",2415,2410,"No","Yes"
"25","Alhaj Saranwal Muhammad Sarwar Usmani Farahi","Male","No",2223,2227,"No","Yes"
"25"," Hajji Abdul Hadi Kashif","Male","No",2144,2138,"No","No"
"25","Alhaj Shah Mahmud Spin Zada","Male","No",2066,2065,"No","No"
"25"," Hajji Dastgir","Male","No",1951,1951,"No","No"
"25","Munshi Abdul Habib","Male","No",1889,1889,"No","No"
"25"," Ghulam Rasul Amini","Male","No",1611,1543,"No","No"
"25","Abdul Ghafar Watandar","Male","No",1562,1562,"No","No"
"25"," Eng. Abdul Khaliq","Male","No",1498,1496,"No","No"
"25"," Juma Khan Basheri","Male","No",1356,1356,"No","No"
"25"," Zubaida Farahi","Female","No",1237,1235,"No","No"
"25","Alhaj Asadullah Shirzad","Male","No",1232,1222,"No","No"
"25","Samunwal Alhaj Torialay Halimyar","Male","No",1163,1149,"No","No"
"25","Ain-u-din Hamdard","Male","Yes",845,844,"No","No"
"25"," Eng. Ahmad Shah Yad Farahi","Male","No",721,712,"No","No"
"25"," Alhaj Muhammad Usman Ahmadi","Male","No",651,641,"No","No"
"25","Muhammad Hashim Wafadar","Male","No",640,638,"No","No"
"25","Hajji Abdul Wahid","Male","No",638,636,"No","No"
"25"," Najeeb Khan","Male","No",493,493,"No","No"
"25","Abdul Qader","Male","No",332,329,"No","No"
"25","Zubida","Female","No",304,303,"No","No"
"25","Nafas Gull Khedmat","Female","No",219,216,"No","No"
"25","Keshwar Shaiq Sarwari","Female","No",150,150,"No","No"
"25","Mullah Abdullah Qazi Zada","Male","No",108,108,"No","No"
"25"," Muhammad Hashim Majbur","Male","No",71,67,"No","No"
"25","Hayatullah","Male","No",67,66,"No","No"
"25","Muhammad Dawoud Nayel","Male","No",55,51,"No","No"
"25","Masoud Bakhtar","Male","No",0,3204,"Yes","No"
"25"," Abdul Wali Hamidy","Male","No",0,2824,"Yes","No"
"26","Farida Hamedi","Female","No",3480,3480,"Yes","Yes"
"26","Frishta Amini","Female","No",3369,3369,"Yes","Yes"
"26","Mir Ahmad Baloch","Male","No",2315,2315,"No","No"
"26","Muhammad Sarwar Shirzad","Male","No",2274,2274,"No","No"
"26","Hajji Muhammad Omar Sakhawat","Male","No",1680,1680,"No","No"
"26","Saliha Maharzad","Female","Yes",1274,1274,"No","No"
"26","Khuda Nazar Sarmachar","Male","Yes",1040,1040,"No","No"
"26","Hajji Muhammad Sediq Noorzai","Male","No",990,990,"No","No"
"26","Ghulam Muhayddin Sajastani","Male","No",934,934,"No","No"
"26","Eng. Noor Ali Saiedi","Male","No",385,385,"No","No"
"26","Mir Ghulam Muhammad Anar Daragi ","Male","No",145,145,"No","No"
"27"," Shikh Namtullah Ghafari","Male","Yes",3042,2897,"Yes","Yes"
"27","Hajji Abdul Hay","Male","No",2403,3007,"Yes","Yes"
"27"," Hajji Muhammad Wali Alizai","Male","No",1881,1964,"Yes","Yes"
"27","Abdul Wudod","Male","No",1847,1847,"Yes","Yes"
"27","Abdul Jabar","Male","No",1773,1770,"No","Yes"
"27","Massoud Khan Noorzai","Male","No",1644,1873,"Yes","Yes"
"27","Muhammad Hashim Alokozai","Male","No",1416,1416,"No","No"
"27","Nasima Niazai","Female","Yes",1324,1308,"Yes","Yes"
"27","Hajji Wali Jan Sabiri","Male","Yes",1208,1194,"No","No"
"27","Noor Ahmad Nasiri","Male","No",1049,1028,"No","No"
"27","Alhaj Muhammad Anwar Ishaqzai","Male","No",1029,1029,"No","No"
"27","Hajji Abdul Hameed","Male","No",986,1006,"No","No"
"27","Hajji Abdul Saboor Sabiri","Male","No",779,808,"No","No"
"27","Shah Wali Khan Shakir","Male","No",750,750,"No","No"
"27"," Said Abdul Qadir Gailani","Male","No",697,698,"No","No"
"27","Raz Muhammad Samimi","Male","No",695,695,"No","No"
"27"," Hajji Abdul Wahid Karizwal","Male","No",693,717,"No","No"
"27"," Shadi Khan Showonkai","Male","No",690,689,"No","No"
"27","Eng. Muhammad Ismail","Male","No",652,639,"No","No"
"27","Hajji Ghulam Muhammad Ishaqzai","Male","No",585,607,"No","No"
"27"," Habiba Sadat","Female","No",574,555,"Yes","Yes"
"27","Hajji Mahbub Khan Garamser","Male","No",529,519,"No","No"
"27"," Eng. Muhammad Dawoud Farhang","Male","No",508,509,"No","No"
"27","Hajji Ezatullah","Male","No",502,502,"No","No"
"27","Hajji Abdul Satar Dawari","Male","No",493,493,"No","No"
"27"," Hajji Shah Mahmud Mir","Male","No",492,483,"No","No"
"27"," Muhammad Hassan","Male","No",471,545,"No","No"
"27","Hajji Abdul Wahid Helmandwal","Male","No",415,415,"No","No"
"27","Abdul Rahaman Baloch","Male","No",388,388,"No","No"
"27","Reza Gull","Female","No",368,384,"No","No"
"27"," Hajji Abdul Ali Sarwari","Male","No",341,341,"No","No"
"27","Hajji Taj Muhammad Popal","Male","No",337,337,"No","No"
"27","Nazparo Hadi","Female","No",321,317,"No","No"
"27"," Muhammad Rasol","Male","No",316,313,"No","No"
"27"," Laila Barikzai","Female","No",251,251,"No","No"
"27"," Shamsullah Saharye","Male","No",238,236,"No","No"
"27","Hajji Abdul Hakim Wadan","Male","No",201,232,"No","No"
"27","Abdul Baqi Bariz","Male","No",187,186,"No","No"
"27","Shah Wali Khan Zamin Dawari","Male","No",172,202,"No","No"
"27"," Momina Sultani","Female","No",167,164,"No","No"
"27","Abdul Baqi Sangar","Male","No",164,163,"No","No"
"27","Sardar Muhammad","Male","No",161,180,"No","No"
"27","Fatima","Female","No",146,145,"No","No"
"27","Wakel Abdul Ahad Khan","Male","No",131,167,"No","No"
"27","Hajji Gull Mohammad","Male","No",110,110,"No","No"
"27"," Wakel Hajji Talib","Male","No",103,103,"No","No"
"27","Hajji Muhammad Sadiq Aryubi","Male","No",76,76,"No","No"
"27","Alhaj Muhammad Salim Rudi","Male","No",0,58,"No","No"
"27","Hajji Mualim Mirwali","Male","No",0,2244,"Yes","No"
"27","Hajji Mahboob Shah","Male","No",0,63,"No","No"
"27","Hajji Ghulam Hassan","Male","No",0,47,"No","No"
"27","Hajji Abdul Aziz Khuram","Male","No",0,51,"No","No"
"27"," Hajji Said Agha Noor","Male","No",0,65,"No","No"
"28","Turan Sahib Abdul  Khaliq Khan Balakarzai","Male","No",5663,5491,"Yes","Yes"
"28"," Muhammad Naiem Lalay Hamidzai","Male","No",5435,5321,"Yes","Yes"
"28"," Hajji Muhammad Omar Nangialay","Male","No",4946,4942,"Yes","Yes"
"28"," Abdul Rahim Ayubi","Male","No",4859,4485,"Yes","Yes"
"28"," Alhaj Mullah Sayed Muhammad Akhund","Male","No",3452,3476,"Yes","Yes"
"28"," Dr. Mahmood Khan","Male","No",3438,3339,"Yes","Yes"
"28","Khalid Pashtoon","Male","Yes",3048,3319,"No","Yes"
"28","Attaullah Jan Habib","Male","No",3004,2942,"No","Yes"
"28"," Puhand Hajji Mullah Abbas","Male","No",2853,2823,"No","No"
"28","Obaidullah Achakzai","Male","Yes",2818,2816,"No","No"
"28"," Hajji Wali Shah","Male","No",2622,2519,"No","No"
"28","Hajji Muhammad Ayub","Male","No",2302,2228,"No","No"
"28","Fariba Ahmadi Kakar","Female","No",2289,1882,"Yes","Yes"
"28"," Hajji Muhammad Ishaq","Male","No",2231,2140,"No","No"
"28","Hajji Mahmood","Male","No",2219,2192,"No","No"
"28"," Hajji Mahmood Khakrezwal","Male","No",2166,2166,"No","No"
"28","Alhaj Abdul Khaliq Kandahari","Male","No",2023,1869,"No","No"
"28","Abdul Karim Khan Achakzai","Male","No",1711,1672,"No","No"
"28"," Hajji Khan Muhammad Mujahid","Male","No",1617,1589,"No","No"
"28"," Hajji Ahmad Tariq","Male","No",1460,1189,"No","No"
"28","Hajji Niaz Muhammad Sarhadi","Male","No",1437,1435,"No","No"
"28","Dr. Ghulam Jaylani Humayoon","Male","No",1303,1294,"No","No"
"28"," Hajji Muhammad Ibrahim","Male","No",1296,1290,"No","No"
"28","Ahmad Wali Achakzai","Male","No",1091,983,"No","No"
"28"," Noor ‐ul‐ Haq Olumi","Male","Yes",1039,1033,"No","No"
"28","Bibi Hamida","Female","No",938,910,"Yes","Yes"
"28","Hajji Muhammad Barikaie","Male","No",887,885,"No","No"
"28"," Hajji Ibrahim Muslim","Male","No",718,715,"No","No"
"28","Ezatullah Wasifi","Male","No",688,688,"No","No"
"28"," Abdul Khaliq Noorzai","Male","No",635,635,"No","No"
"28","Shakiba Hashimi","Female","Yes",627,641,"Yes","Yes"
"28"," Ruqia Achakzai","Female","No",613,592,"No","No"
"28"," Hajji Faiz ‐ul‐ Haq Mushkani","Male","No",565,564,"No","No"
"28"," Rana Tareen","Female","No",556,554,"No","No"
"28","Mullah Masood","Male","No",503,502,"No","No"
"28","Hajji Muhammad Shah Achakzai","Male","Yes",453,453,"No","No"
"28","Fahima Kakar","Female","Yes",411,399,"No","No"
"28"," Hajji Mamoor Abdul Qadir Sharifi","Male","No",320,320,"No","No"
"28","Rangeena","Female","No",304,304,"No","No"
"28","Muhammad Ismail Khan Majroh","Male","No",292,292,"No","No"
"28","Najeebullah Achakzai","Male","No",149,149,"No","No"
"28","Farishta Afghan","Female","No",147,146,"No","No"
"28","Ahmad Jan Nazari","Male","No",146,146,"No","No"
"28","Samin Gul Seray","Female","No",74,74,"No","No"
"28","Hajji Ezatullah Azizi Noorzai","Male","No",51,51,"No","No"
"28","Hajeyanai Nafisa Tukhi","Female","No",42,41,"No","No"
"28","Qahir Khan","Male","No",34,34,"No","No"
"28","Muhammad Omar Shirzad","Male","No",27,27,"No","No"
"28"," Niaz Muhammad Hajji Amir Lalay","Male","Yes",0,4038,"Yes","No"
"28"," Hashmat Khalil Karzai","Male","No",0,5814,"Yes","No"
"29","Zahra Tukhi Zabuli","Female","No",756,1755,"Yes","Yes"
"29","Abdul Qadir Qalatwal","Male","No",752,957,"No","Yes"
"29","Abdul Habib Andiwal","Male","No",748,848,"No","Yes"
"29","Mullah Abdul Salam Raketi","Male","Yes",741,1034,"No","No"
"29","Torpikay Sulayman Khil","Female","Yes",462,852,"No","No"
"29","Rahima","Female","No",357,474,"No","No"
"29","Khan Rabani Khan","Male","No",273,393,"No","No"
"29","Seddiqa Jalaly","Female","No",215,254,"No","No"
"29","Dr. Gullnar Muslih Rashidi","Female","No",193,357,"No","No"
"29","Zarmina Patan","Female","No",124,282,"No","No"
"29","Timor Shah Khan","Male","No",84,92,"No","No"
"29","Hajji Abdullah Khan (Sherzad) Hotak","Male","No",0,1724,"No","No"
"29","Hajji Muhammad Hashim Girani","Male","No",0,7,"No","No"
"29","Fauzia Yunusi Kakar","Female","No",0,14,"No","No"
"29","Hajji Muhammad Ismail Zabuli","Male","No",0,2474,"Yes","No"
"29","Hamidullah Tukhi","Male","Yes",0,2795,"Yes","No"
"30","Hajji Obaidullah Barikzai","Male","No",1577,2250,"Yes","Yes"
"30","Muhammad Hashim","Male","Yes",1218,1296,"No","Yes"
"30","Hajji Ghulam Haidar Khan","Male","No",978,1102,"No","No"
"30","Hajji Qudratullah Rahimi","Male","No",911,1867,"Yes","No"
"30"," Muhammad Hanif","Male","No",876,1217,"No","No"
"30","Hajji Esmatullah Faiz","Male","No",845,782,"No","No"
"30"," Muhammad Karim","Male","No",727,730,"No","No"
"30","Hajji Abdul Khaliq Mujahid","Male","Yes",587,1204,"No","No"
"30","Hajji Naqebullah Erfani ","Male","No",296,708,"No","No"
"30"," Hajji Muhammad Lall","Male","No",257,265,"No","No"
"30","Raihana Azad","Female","No",251,325,"Yes","Yes"
"30","Malika Barikzai","Female","No",209,230,"No","No"
"30"," Abdullah Salihi","Male","No",207,205,"No","No"
"30","Hajji Saifullah Silab","Male","No",201,212,"No","No"
"30"," Anis Gull Amini","Female","No",153,142,"No","No"
"30","Frishta Sami Wafa","Female","No",78,267,"No","No"
"30","Muhammad Arif Arifi","Male","No",51,71,"No","No"
"30","Muhibullah Zahid","Male","No",47,64,"No","No"
"30","Asadullah Mustafa","Male","No",18,199,"No","No"
"31","Dr. Muhammad Ibrahim Malikzad","Male","Yes",18493,18249,"Yes","Yes"
"31","Hajji Qurban Kohistnai","Male","Yes",15698,15529,"Yes","Yes"
"31","Aqay Bahr","Male","No",13385,13284,"Yes","Yes"
"31","Alhaj Karam ‐ud‐ Din Reza Zada","Male","No",12352,12377,"Yes","Yes"
"31","Hajji Ahmad Khan Rasooli","Male","No",11231,10850,"No","No"
"31","Ruqia Naiel","Female","Yes",8747,8563,"Yes","Yes"
"31"," Fazal Ahmad","Male","No",8688,8552,"No","No"
"31","Maulawi Din Muhammad Azimi","Male","Yes",8452,8899,"No","No"
"31","Alhaj Kamal ‐ud‐ Din Mawdoodi","Male","No",7385,7737,"No","No"
"31","Abdul Satar Jamali","Male","No",6661,6729,"No","No"
"31","Noor Ali","Male","No",6586,6352,"No","No"
"31"," Mullah Muhammad Tahir Seddiqi","Male","No",5137,4984,"No","No"
"31","Seema Joyenda","Female","No",3960,3991,"Yes","Yes"
"31","Muhammad Zaman Azimi","Male","No",3678,3907,"No","No"
"31","Muhammad Basir Beg","Male","No",3399,3398,"No","No"
"31"," Ustad Amanullah Feroz Kohi Ghori","Male","No",3394,3385,"No","No"
"31"," Muhammad Naseem","Male","No",3297,3255,"No","No"
"31"," Dr. Nosh Afarin Shahab Daulati","Female","Yes",3128,3128,"No","No"
"31","Hajji Muhammad Rasool Tiorakai","Male","No",2874,2871,"No","No"
"31"," Abdul Qayum Ghafoori","Male","No",2849,3615,"No","No"
"31","Hajji Khuda Bakhsh Katib","Male","No",2824,2825,"No","No"
"31","	Alhaj Sayed Muhsin (1st round Senator)","Male","No",2651,2601,"No","No"
"31","Kulsum Jafari","Female","No",2432,2349,"No","No"
"31","Alhaj Khateeb Shams ‐ud‐ Din","Male","No",2206,2218,"No","No"
"31","Sayed Baqir Sajadi","Male","No",2157,2145,"No","No"
"31"," Marzia Rahimi","Female","No",1863,1850,"No","No"
"31","Hajji Maryam","Female","No",1760,1754,"No","No"
"31","Shah Jahan Rasool Seddiqi","Female","No",1607,1446,"No","No"
"31","Dr. Shah Pari Safi Nazari","Female","No",1591,1793,"No","No"
"31","Dr. Wahidullah","Male","No",1481,1457,"No","No"
"31","Rabia Raji","Female","No",1317,1318,"No","No"
"31","Dr. Aqila Sharaf","Female","No",1217,1253,"No","No"
"31","Rajab Ali Danish Lalli","Male","No",1197,1177,"No","No"
"31"," Dr. Sara","Female","No",1051,1047,"No","No"
"31"," Ustad Muhammad Qasim Shabnam","Male","No",675,684,"No","No"
"31","Jamila Amami","Female","No",400,397,"No","No"
